created_at,temperature,humidity,motion,gas,alarm,is_night,motion_duration_sec,class,reason
2026-06-21T01:23:42.736785,30.6,59.0,1,0,0,1,0,1,warm
2026-06-21T01:23:44.741382,30.0,59.0,1,0,0,1,2,1,warm
2026-06-21T01:23:46.747728,29.4,60.0,0,0,0,1,0,1,warm
2026-06-21T01:23:50.759865,29.5,60.0,1,0,0,1,0,0,normal
2026-06-21T01:23:50.760867,29.9,60.0,0,0,0,1,0,0,normal
2026-06-21T01:23:56.777649,29.3,60.0,1,0,0,1,0,0,normal
2026-06-21T01:23:56.779649,29.2,60.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:23:56.780651,29.0,60.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:23:58.784991,29.3,60.0,0,0,0,1,0,0,normal
2026-06-21T01:24:00.790301,29.5,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:02.789279,29.5,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:06.807465,29.6,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:06.809472,29.1,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:10.819631,29.4,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:10.821652,29.9,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:14.833048,29.3,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:14.834033,29.8,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:18.844889,29.5,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:18.845900,29.5,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:22.856583,29.5,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:22.856583,29.4,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:26.868412,29.8,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:26.868412,29.9,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:28.874568,29.2,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:30.881364,29.0,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:32.886671,29.1,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:34.892979,29.3,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:36.898982,29.7,61.0,1,0,0,1,0,0,normal
2026-06-21T01:24:38.904453,29.8,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:40.915673,29.9,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:44.923322,29.2,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:44.924344,29.9,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:46.928890,29.1,62.0,0,0,0,1,0,0,normal
2026-06-21T01:24:48.935381,29.9,62.0,0,0,0,1,0,0,normal
2026-06-21T01:24:52.946862,29.9,62.0,0,0,0,1,0,0,normal
2026-06-21T01:24:52.948862,29.5,61.0,0,0,0,1,0,0,normal
2026-06-21T01:24:54.953182,29.7,62.0,0,0,0,1,0,0,normal
2026-06-21T01:24:56.958947,29.3,62.0,0,0,0,1,0,0,normal
2026-06-21T01:24:58.965334,29.9,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:00.971565,29.2,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:02.977298,29.8,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:04.983483,29.0,62.0,1,0,0,1,0,0,normal
2026-06-21T01:25:08.994780,29.2,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:09.027779,29.8,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:13.007502,29.0,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:13.008706,29.6,62.0,1,0,0,1,0,0,normal
2026-06-21T01:25:15.015296,29.8,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:17.018979,29.9,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:19.025735,29.5,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:21.031695,29.5,62.0,1,0,0,1,0,0,normal
2026-06-21T01:25:23.036675,29.9,62.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:25:25.043347,29.1,62.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:25:29.052690,29.1,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:29.052690,29.1,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:31.058193,29.0,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:33.066877,29.0,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:35.070623,29.8,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:37.079580,29.8,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:41.141546,29.7,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:41.142545,29.8,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:43.097348,29.6,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:47.105918,29.4,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:47.112090,29.5,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:51.122508,29.4,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:51.123172,29.9,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:53.128323,29.0,62.0,0,0,0,1,0,0,normal
2026-06-21T01:25:55.134441,29.1,63.0,0,0,0,1,0,0,normal
2026-06-21T01:25:57.139327,29.2,62.0,0,0,0,1,0,0,normal
2026-06-21T01:26:01.151760,29.2,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:01.153760,29.3,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:03.157668,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:05.161631,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:07.169775,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:09.175794,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:11.181653,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:15.194166,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:15.195185,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:19.206955,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:19.207918,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:21.211315,29.8,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:23.218429,29.5,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:25.225441,29.6,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:29.237119,29.7,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:29.239129,29.3,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:31.242937,29.2,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:33.247955,29.0,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:37.260625,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:37.261624,29.1,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:39.266029,29.2,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:41.272142,29.1,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:43.278444,29.2,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:45.284256,29.6,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:47.290702,29.8,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:49.296835,29.5,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:51.301889,29.6,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:53.309522,29.8,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:55.313840,29.5,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:59.328021,29.7,63.0,0,0,0,1,0,0,normal
2026-06-21T01:26:59.328973,29.3,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:01.332311,29.3,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:03.338609,29.2,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:05.344467,29.1,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:09.357145,29.0,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:09.357979,29.8,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:11.363176,29.6,63.0,1,0,0,1,0,0,normal
2026-06-21T01:27:13.365815,29.6,63.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:27:17.381258,29.6,63.0,1,0,0,1,3,1,night_brief_motion
2026-06-21T01:27:17.383259,29.6,63.0,1,0,1,1,5,2,night_sustained_motion
2026-06-21T01:27:19.386550,29.6,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:21.393176,29.7,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:25.406739,29.2,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:25.407737,29.1,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:27.411170,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:29.416653,29.6,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:31.422504,29.6,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:33.428972,29.4,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:35.435483,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:37.440892,29.6,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:41.453024,29.5,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:41.456019,29.3,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:43.458438,29.0,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:45.465696,29.7,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:47.471473,29.1,63.0,1,0,0,1,0,0,normal
2026-06-21T01:27:49.477190,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:51.483781,29.8,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:53.489245,29.4,63.0,1,0,0,1,0,0,normal
2026-06-21T01:27:57.501283,29.1,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:57.502252,29.0,63.0,0,0,0,1,0,0,normal
2026-06-21T01:27:59.506952,29.7,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:01.513312,29.4,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:03.520094,29.1,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:05.525166,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:09.536838,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:09.538380,29.7,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:11.542019,29.6,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:13.548622,29.7,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:15.555890,29.0,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:19.565004,29.4,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:19.568394,29.0,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:21.572749,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:23.577503,29.1,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:27.587599,29.2,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:27.587599,29.4,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:31.597636,29.9,63.0,0,0,0,1,0,0,normal
2026-06-21T01:28:31.597636,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:33.604944,29.1,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:37.614502,29.3,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:37.615498,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:39.619025,29.2,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:41.625749,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:45.633574,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:45.633574,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:47.639765,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:51.649612,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:51.650670,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:53.655050,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:55.658792,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:57.664800,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:28:59.669201,29.0,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:01.670568,29.8,64.0,1,0,0,1,0,0,normal
2026-06-21T01:29:03.709671,29.7,64.0,1,0,0,1,0,0,normal
2026-06-21T01:29:07.689754,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:07.690753,29.7,64.0,1,0,0,1,0,0,normal
2026-06-21T01:29:09.694564,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:11.699886,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:13.705437,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:15.710585,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:21.723152,29.6,64.0,1,0,0,1,0,0,normal
2026-06-21T01:29:21.727098,29.7,64.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:29:21.727098,29.7,64.0,1,0,0,1,3,1,night_brief_motion
2026-06-21T01:29:23.732483,29.9,64.0,1,0,0,1,0,0,normal
2026-06-21T01:29:27.743432,29.0,64.0,1,0,0,1,3,1,night_brief_motion
2026-06-21T01:29:27.745435,29.9,64.0,1,0,1,1,5,2,night_sustained_motion
2026-06-21T01:29:29.744604,29.1,64.0,1,0,1,1,5,2,night_sustained_motion
2026-06-21T01:29:31.755709,29.2,64.0,1,0,1,1,8,2,night_sustained_motion
2026-06-21T01:29:33.759207,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:35.765388,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:37.771747,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:39.772576,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:41.780640,29.0,64.0,1,0,0,1,0,0,normal
2026-06-21T01:29:43.786476,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:45.786246,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:47.795540,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:49.795492,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:51.806878,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:53.808289,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:55.814712,29.3,64.0,1,0,0,1,0,0,normal
2026-06-21T01:29:57.820130,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:29:59.825306,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:01.829851,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:03.835551,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:05.840986,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:07.845157,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:09.850673,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:13.861199,29.2,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:13.862198,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:15.866581,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:17.873509,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:19.877111,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:21.880811,29.8,64.0,1,0,0,1,0,0,normal
2026-06-21T01:30:23.885708,29.5,64.0,1,0,0,1,0,0,normal
2026-06-21T01:30:25.892028,29.2,64.0,1,0,0,1,0,0,normal
2026-06-21T01:30:27.898257,29.5,64.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:30:29.903275,29.3,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:31.907789,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:33.914075,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:35.917904,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:37.922999,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:39.927946,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:41.933568,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:43.938609,29.3,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:45.942580,29.8,64.0,1,0,0,1,0,0,normal
2026-06-21T01:30:47.947380,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:51.958289,29.4,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:51.959287,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:53.962941,29.0,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:57.972708,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:57.974717,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:30:59.978097,29.0,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:01.979201,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:03.988329,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:05.993106,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:07.997854,29.8,64.0,1,0,0,1,0,0,normal
2026-06-21T01:31:10.003476,29.6,64.0,1,0,0,1,0,0,normal
2026-06-21T01:31:16.016816,29.7,64.0,1,0,0,1,0,0,normal
2026-06-21T01:31:16.016816,29.7,64.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:31:16.016816,29.7,64.0,1,0,0,1,3,1,night_brief_motion
2026-06-21T01:31:18.025078,29.7,64.0,1,0,0,1,0,0,normal
2026-06-21T01:31:20.029342,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:22.033025,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:24.038490,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:26.045148,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:30.055767,29.3,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:30.056808,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:32.061023,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:34.065663,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:38.076213,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:38.076213,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:40.081895,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:42.086232,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:44.090881,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:48.101746,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:48.103270,29.1,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:50.105872,29.1,64.0,1,0,0,1,0,0,normal
2026-06-21T01:31:52.110444,29.2,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:54.109144,29.4,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:56.121954,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:31:58.123933,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:00.132279,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:02.135586,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:04.139105,29.0,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:06.141187,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:08.152477,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:10.158169,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:12.162426,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:14.162998,29.3,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:16.172633,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:18.178080,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:20.182378,29.1,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:22.186195,29.0,64.0,1,0,0,1,0,0,normal
2026-06-21T01:32:24.193056,29.8,64.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:32:26.196955,29.6,64.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:32:28.203522,29.4,64.0,1,0,0,1,0,0,normal
2026-06-21T01:32:30.206292,29.6,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:32.214421,29.7,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:34.216883,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:36.223370,29.4,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:38.227890,29.1,64.0,1,0,0,1,0,0,normal
2026-06-21T01:32:40.234161,29.1,64.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:32:42.238508,29.1,64.0,1,0,0,1,3,1,night_brief_motion
2026-06-21T01:32:44.244042,29.1,64.0,1,0,0,1,0,0,normal
2026-06-21T01:32:46.249249,29.1,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:48.254869,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:50.258508,29.4,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:52.254659,29.7,64.0,1,0,0,1,0,0,normal
2026-06-21T01:32:54.269603,29.4,64.0,0,0,0,1,0,0,normal
2026-06-21T01:32:56.274654,29.9,64.0,0,0,0,1,0,0,normal
2026-06-21T01:33:00.277894,29.8,64.0,0,0,0,1,0,0,normal
2026-06-21T01:33:00.277894,29.5,64.0,0,0,0,1,0,0,normal
2026-06-21T01:33:02.290086,29.2,64.0,0,0,0,1,0,0,normal
2026-06-21T01:33:04.296911,29.6,66.0,0,0,0,1,0,0,normal
2026-06-21T01:33:08.307642,29.8,67.0,1,0,0,1,0,0,normal
2026-06-21T01:33:08.309127,29.0,66.0,1,0,0,1,0,0,normal
2026-06-21T01:33:14.324843,29.5,67.0,1,0,0,1,2,1,night_brief_motion
2026-06-21T01:33:14.324843,29.0,68.0,0,0,0,1,0,0,normal
2026-06-21T01:33:14.324843,29.8,67.0,0,0,0,1,0,0,normal
2026-06-21T01:33:16.329267,29.0,66.0,0,0,0,1,0,0,normal
2026-06-21T01:33:18.335697,29.4,66.0,0,0,0,1,0,0,normal
2026-06-21T01:33:20.341103,29.1,65.0,0,0,0,1,0,0,normal
2026-06-21T01:33:22.346634,29.4,65.0,1,0,0,1,0,0,normal
2026-06-21T01:33:24.351877,29.8,65.0,0,0,0,1,0,0,normal
2026-06-21T01:33:26.346880,29.7,65.0,0,0,0,1,0,0,normal
2026-06-21T01:33:28.362783,29.0,65.0,0,0,0,1,0,0,normal
2026-06-21T01:33:30.365755,29.8,65.0,1,0,0,1,0,0,normal
2026-06-21T01:33:32.364564,29.7,65.0,0,0,0,1,0,0,normal
2026-06-21T01:33:34.377834,29.1,65.0,1,0,0,1,0,0,normal
2026-06-21T01:33:36.384218,29.6,65.0,1,0,0,1,3,1,night_brief_motion
2026-06-21T01:33:38.391496,29.3,65.0,1,0,1,1,5,2,night_sustained_motion
2026-06-21T01:33:40.397276,29.0,65.0,0,0,1,1,0,0,normal
2026-06-21T01:33:44.405793,29.7,65.0,1,0,0,1,0,0,normal
